source	target	score	edge type
Src	Dvl2	0.5608154776751441	PPI
Bag5	Gak	0.5608154776751441	PPI
Birc3	Htra2	0.5608154776751441	PPI
Sp3	Tbp	0.5608154776751441	PPI
Atf2	Brca1	0.5608154776751441	PPI
Ptpra	Ptprn	0.5608154776751441	PPI
Irf3	Tbk1	0.5608154776751441	PPI
Rnd3	Rock1	0.5608154776751441	PPI
Dmd	Sntg1	0.5608154776751441	PPI
Mdm2	Cebpb	0.5608154776751441	PPI
Mdm2	Ccng1	0.5608154776751441	PPI
Mdm2	Senp2	0.5608154776751441	PPI
Etv3	Ddx20	0.5608154776751441	PPI
Hdac1	Cry1	0.5608154776751441	PPI
Hdac1	Rbl2	0.5608154776751441	PPI
Dmd	Sntg2	0.5608154776751441	PPI
Nedd4	Wbp2	0.5608154776751441	PPI
Sox2	Xpo4	0.5608154776751441	PPI
Myd88	Rnf41	0.5608154776751441	PPI
Hdac2	Six3	0.5608154776751441	PPI
Nr4a2	Rcor1	0.5608154776751441	PPI
Vhl	Sumo1	0.5608154776751441	PPI
Pten	Xiap	0.5608154776751441	PPI
Birc3	Myd88	0.5608154776751441	PPI
Dab1	Cdk6	0.5608154776751441	PPI
Pparg	Pias2	0.5608154776751441	PPI
Msx2	Runx2	0.5608154776751441	PPI
Epc1	Srf	0.5608154776751441	PPI
Wnt5a	Fzd4	0.5608154776751441	PPI
Nek1	Wwtr1	0.5608154776751441	PPI
Creb1	Sox9	0.5608154776751441	PPI
Rnf41	Tbk1	0.5608154776751441	PPI
Cyld	Rnf31	0.5608154776751441	PPI
Csf1r	Thoc5	0.5608154776751441	PPI
Crocc	Klc3	0.5608154776751441	PPI
Sntg1	Dtna	0.5608154776751441	PPI
Enah	Apbb1	0.5608154776751441	PPI
Hdac2	Cry1	0.5608154776751441	PPI
Pias1	Tbp	0.5608154776751441	PPI
Ezh2	Atrx	0.5608154776751441	PPI
Ep300	Gata4	0.5608154776751441	PPI
Nedd4	Litaf	0.5608154776751441	PPI
Nedd4	Rnf11	0.5608154776751441	PPI
Six3	Mta1	0.5608154776751441	PPI
Smad7	Cblb	0.5608154776751441	PPI
Yap1	Tead2	0.5608154776751441	PPI
Dhx15	Nlrp6	0.5608154776751441	PPI
Irak1	Pin1	0.5608154776751441	PPI
Traf6	Mysm1	0.5608154776751441	PPI
Ep300	Ncoa1	0.5608154776751441	PPI
Ptprf	Fyn	0.5608154776751441	PPI
Bid	Bax	0.5608154776751441	PPI
Mpdz	Gpr37	0.5608154776751441	PPI
Ets1	Prdm1	0.5608154776751441	PPI
Axin1	Kif3a	0.5608154776751441	PPI
Cdk1	Nasp	0.5608154776751441	PPI
Sap18	Sufu	0.5602481593008579	PPI
Tlr4	Bcl10	0.559424257607766	PPI
Jak2	Crlf2	0.559424257607766	PPI
Ubc	Poli	0.557915764251199	PPI
Ppia	Dlg4	0.5576827054876279	PPI
Nck2	Dok2	0.5576827054876279	PPI
Grb2	Snta1	0.554429436447958	PPI
Tead4	Vgll4	0.554429436447958	PPI
Cblb	Tcam1	0.5539422352556271	PPI
Nanog	Rest	0.5539422352556271	PPI
Phb	Rab32	0.5539422352556271	PPI
Hipk1	Mdm2	0.5539422352556271	PPI
Sp1	Nanog	0.5539422352556271	PPI
Phb2	Rab32	0.5539422352556271	PPI
Sox2	Sin3a	0.5539422352556271	PPI
Sall4	Mta2	0.5539422352556271	PPI
Lmx1b	Pspc1	0.5539422352556271	PPI
Pcgf2	Rybp	0.5539422352556271	PPI
Efnb2	Epha4	0.5539422352556271	PPI
Ooep	Tle6	0.5539422352556271	PPI
Pcgf2	Cbx7	0.5539422352556271	PPI
E2f1	Htra2	0.553762133049922	PPI
Traf6	Tifa	0.552038042167385	PPI
Fbxw7	Zeb2	0.552038042167385	PPI
Axin1	Pias2	0.552038042167385	PPI
Yap1	Runx1	0.552038042167385	PPI
Actn3	Nrap	0.552038042167385	PPI
Axin2	Gsk3b	0.552038042167385	PPI
Socs1	Trim8	0.552038042167385	PPI
Axin1	Pias1	0.552038042167385	PPI
Daxx	Snw1	0.552038042167385	PPI
Hcn3	Kctd3	0.552038042167385	PPI
Esr1	Grip1	0.552038042167385	PPI
Anxa6	Kcnq2	0.552038042167385	PPI
Lhx3	Ldb1	0.552038042167385	PPI
Kit	Socs6	0.552038042167385	PPI
Chd8	Ctcf	0.552038042167385	PPI
Pias3	Tbp	0.552038042167385	PPI
Aip	Gna13	0.552038042167385	PPI
Anxa6	Kcnq3	0.552038042167385	PPI
Hdac1	Phb2	0.552038042167385	PPI
Cnst	Gga1	0.552038042167385	PPI
Pias3	Irf1	0.552038042167385	PPI
Lhx3	Isl1	0.552038042167385	PPI
Etv6	Kat5	0.552038042167385	PPI
Fus	Srsf2	0.552038042167385	PPI
Tbx1	Ash2l	0.552038042167385	PPI
Nrap	Flnc	0.552038042167385	PPI
Gga2	Cnst	0.552038042167385	PPI
Rab4a	Cd2ap	0.552038042167385	PPI
Asb6	Sh2b2	0.552038042167385	PPI
Git1	Snx6	0.552038042167385	PPI
Slx4	Mus81	0.552038042167385	PPI
Sin3b	Myt1	0.552038042167385	PPI
Vgll2	Mef2c	0.552038042167385	PPI
Gorab	Scyl1	0.552038042167385	PPI
Ptbp2	Nova1	0.552038042167385	PPI
Ahi1	B9d1	0.551804313140084	PPI
Tada1	Kat2a	0.551804313140084	PPI
Actb	Lrrk2	0.551804313140084	PPI
Gria2	Gria4	0.551804313140084	PPI
Bbs1	Bbs2	0.551804313140084	PPI
Kcnj4	Dlg4	0.551804313140084	PPI
Axin1	Lrp6	0.551804313140084	PPI
Taf9	Kat2a	0.551804313140084	PPI
Becn1	Uvrag	0.551804313140084	PPI
Taf5l	Kat2a	0.551804313140084	PPI
Cdk9	Ccnt1	0.551804313140084	PPI
Taf6l	Kat2a	0.551804313140084	PPI
Lat	Cblb	0.551804313140084	PPI
Bbs4	Bbs2	0.551804313140084	PPI
Bbs7	Bbs2	0.551804313140084	PPI
Pcgf2	Cbx8	0.551804313140084	PPI
Tada3	Kat2a	0.551804313140084	PPI
Cblb	Grb2	0.551804313140084	PPI
Dmd	Dtna	0.551804313140084	PPI
Cd8a	Lck	0.551368297964255	PPI
Aip	Gnaq	0.5502853805072421	PPI
Hace1	Optn	0.5502853805072421	PPI
Bach1	Mafk	0.5502853805072421	PPI
Daxx	Sumo2	0.5502853805072421	PPI
Daxx	Sumo1	0.5502853805072421	PPI
Daxx	Hipk1	0.5499145388148959	PPI
Ubc	Tab3	0.5499136295819549	PPI
Ubc	Ubfd1	0.5499136295819549	PPI
Ubc	Psmd3	0.5499136295819549	PPI
Ubc	Epn2	0.5499136295819549	PPI
Lef1	Tdg	0.549029143124479	PPI
Myo10	Neo1	0.5487786438993411	PPI
Fgfr3	Sh2b2	0.542599299667812	PPI
Sap30	Sin3a	0.542527418661951	PPI
Akt1	Trib3	0.542527418661951	PPI
Il16	Kcnj2	0.540932528140063	PPI
Bcar1	Pkn3	0.537777835169878	PPI
Tbp	Gpbp1	0.536939940775502	PPI
Traf6	Sra1	0.536939940775502	PPI
Nrip1	Grip1	0.536939940775502	PPI
Akt1	Parvb	0.536939940775502	PPI
Casp6	Irak3	0.536939940775502	PPI
Cry1	Sin3b	0.536939940775502	PPI
Ubc	Gch1	0.536939940775502	PPI
Myrf	Fbxw7	0.536939940775502	PPI
Mcl1	Bbc3	0.536074621671274	PPI
Aurka	Chfr	0.536074621671274	PPI
Rab9b	Sgsm1	0.536074621671274	PPI
Hmgb1	Mecp2	0.536074621671274	PPI
Vdr	Baz1b	0.536074621671274	PPI
Hmgb1	Relb	0.536074621671274	PPI
Hmgb1	Tle1	0.536074621671274	PPI
Omp	Bex2	0.536074621671274	PPI
Fyn	Epha4	0.536074621671274	PPI
Abl1	Rin1	0.536074621671274	PPI
Tlk2	Tnik	0.5355707236210729	PPI
Stx1b	Vamp2	0.5355707236210729	PPI
Ap2a1	Tnik	0.5355707236210729	PPI
Ap2a1	Agap2	0.5355707236210729	PPI
Ctbp2	Tnik	0.5355707236210729	PPI
Tnik	Zc3h4	0.5355707236210729	PPI
Tnik	Syne1	0.5355707236210729	PPI
Tnik	Akap9	0.5355707236210729	PPI
Tnik	Abi1	0.5355707236210729	PPI
Tnik	Rcor1	0.5355707236210729	PPI
Tnik	Cdc73	0.5355707236210729	PPI
Tnik	Nat10	0.5355707236210729	PPI
Lrrk2	Gsk3b	0.5355707236210729	PPI
Agap2	Syne1	0.5355707236210729	PPI
Agap2	Lrrc7	0.5355707236210729	PPI
Agap2	Nbea	0.5355707236210729	PPI
Nanog	Wdr82	0.5355707236210729	PPI
Nanog	Ddx1	0.5355707236210729	PPI
Tnik	Camkv	0.5355707236210729	PPI
Tnik	Ptprd	0.5355707236210729	PPI
Tnik	Cdc5l	0.5355707236210729	PPI
Tnik	Erc2	0.5355707236210729	PPI
Tnik	Rcor2	0.5355707236210729	PPI
Tnik	Ank2	0.5355707236210729	PPI
Tnik	Ncor2	0.5355707236210729	PPI
Tnik	Carm1	0.5355707236210729	PPI
Tnik	Sept3	0.5355707236210729	PPI
Strn	Tnik	0.5355707236210729	PPI
Gnaz	Agap2	0.5355707236210729	PPI
Lmnb1	Tnik	0.5355707236210729	PPI
Matr3	Tsc1	0.5355707236210729	PPI
Bin1	Huwe1	0.5355707236210729	PPI
Kif5a	Tnik	0.5355707236210729	PPI
Pura	Fxr1	0.5355707236210729	PPI
Grm1	Agap2	0.5355707236210729	PPI
Agap2	Tln2	0.5355707236210729	PPI
Agap2	Rims2	0.5355707236210729	PPI
Agap2	Dclk1	0.5355707236210729	PPI
Herc2	Akap9	0.5355707236210729	PPI
Traf2	Ripk1	0.5355707236210729	PPI
Hdac1	Tle1	0.5355707236210729	PPI
Hdac1	Kdm5b	0.5355707236210729	PPI
Hdac1	Sall4	0.5355707236210729	PPI
Ulk1	Sesn2	0.5355707236210729	PPI
Anxa1	Nphp1	0.5355707236210729	PPI
Nanog	Cxxc5	0.5355707236210729	PPI
Srpk2	Fxr1	0.5355707236210729	PPI
Nanog	Rbp2	0.5355707236210729	PPI
Nanog	Tbl1x	0.5355707236210729	PPI
Nanog	Orc5	0.5355707236210729	PPI
Kif5c	Herc2	0.5355707236210729	PPI
Kif5c	Tsc1	0.5355707236210729	PPI
Nck2	Dok1	0.5355707236210729	PPI
Dab2	Grb2	0.5355707236210729	PPI
Epha4	Tsc1	0.5355707236210729	PPI
Wdr81	Huwe1	0.5355707236210729	PPI
Dok2	Dok1	0.5355707236210729	PPI
Tnik	Trio	0.5355707236210729	PPI
Tnik	Ngef	0.5355707236210729	PPI
Tnik	Bcr	0.5355707236210729	PPI
Tnik	Ccar2	0.5355707236210729	PPI
Tnik	Ehmt2	0.5355707236210729	PPI
Tnik	Gria3	0.5355707236210729	PPI
Tnik	Trim3	0.5355707236210729	PPI
Ret	Epha5	0.5355707236210729	PPI
Flnb	Iqcb1	0.5355707236210729	PPI
Stat3	Cdk6	0.5355707236210729	PPI
Wnk3	Tsc1	0.5355707236210729	PPI
Brca1	Suz12	0.5355707236210729	PPI
Abi1	Tsc1	0.5355707236210729	PPI
Hdac2	Sall4	0.5355707236210729	PPI
Ripk1	Atg5	0.5355707236210729	PPI
Ran	Tsc1	0.5355707236210729	PPI
Tnik	G3bp1	0.5355707236210729	PPI
Tnik	Zeb2	0.5355707236210729	PPI
Agap2	Grm5	0.5355707236210729	PPI
Nanog	Grhl2	0.5355707236210729	PPI
Nanog	Rbm4b	0.5355707236210729	PPI
Agap2	Rims1	0.5355707236210729	PPI
Agap2	Asap1	0.5355707236210729	PPI
Insr	Akt1	0.5355707236210729	PPI
Edc4	Fxr1	0.5355707236210729	PPI
Ntrk2	Gab1	0.5355707236210729	PPI
Fhl2	Ahi1	0.5355707236210729	PPI
Nanog	Wdr33	0.5355707236210729	PPI
Nanog	Akap8	0.5355707236210729	PPI
Nanog	Fiz1	0.5355707236210729	PPI
Tnik	Git1	0.5355707236210729	PPI
Tnik	Taok2	0.5355707236210729	PPI
Tnik	Syne2	0.5355707236210729	PPI
Tnik	Taf5	0.5355707236210729	PPI
Tnik	Matr3	0.5355707236210729	PPI
Tnik	Wasf1	0.5355707236210729	PPI
Tnik	Gsk3b	0.5355707236210729	PPI
Tnik	Magi2	0.5355707236210729	PPI
Tnik	Nos1	0.5355707236210729	PPI
Agap2	Actn1	0.5355707236210729	PPI
Agap2	Map1a	0.5355707236210729	PPI
Agap2	Gsk3b	0.5355707236210729	PPI
Kif2a	Fxr1	0.5355707236210729	PPI
Kif2a	Dlg4	0.5355707236210729	PPI
Clock	Kmt2a	0.5355707236210729	PPI
Strn	Fxr1	0.5355707236210729	PPI
Arnt	Npas1	0.5355707236210729	PPI
Abi1	Brk1	0.5355707236210729	PPI
Rybp	Pcgf6	0.5355707236210729	PPI
Prdx1	Crkl	0.5355707236210729	PPI
Atf2	Tle1	0.5355707236210729	PPI
Fus	Raly	0.5355707236210729	PPI
Kif5a	Dlg4	0.5355707236210729	PPI
Tradd	Ripk1	0.5355707236210729	PPI
Herc2	Syne2	0.5355707236210729	PPI
Herc2	Matr3	0.5355707236210729	PPI
Actb	Ahi1	0.5355707236210729	PPI
Actb	Nphp1	0.5355707236210729	PPI
Arf5	Dlg4	0.5355707236210729	PPI
Ulk1	Ntrk1	0.5355707236210729	PPI
Gna11	Agap2	0.5355707236210729	PPI
Gnaq	Agap2	0.5355707236210729	PPI
Gna13	Agap2	0.5355707236210729	PPI
Herc2	Flii	0.5355707236210729	PPI
Kif5c	Tnik	0.5355707236210729	PPI
Shc1	Lrrk1	0.5355707236210729	PPI
Azi2	Tbk1	0.5355707236210729	PPI
Lzts1	Tnik	0.5355707236210729	PPI
Trio	Agap2	0.5355707236210729	PPI
Bin1	Tnik	0.5355707236210729	PPI
Numbl	Agap2	0.5355707236210729	PPI
Sept7	Agap2	0.5355707236210729	PPI
Anxa1	Dysf	0.5355707236210729	PPI
Src	Agap2	0.5355707236210729	PPI
Kif2a	Tnik	0.5355707236210729	PPI
Stat3	Erbb2	0.5355707236210729	PPI
Brca1	Ezh2	0.5355707236210729	PPI
Strn4	Tnik	0.5355707236210729	PPI
Abi2	Tnik	0.5355707236210729	PPI
Rac1	Tnik	0.5355707236210729	PPI
Kif5c	Huwe1	0.5355707236210729	PPI
Nsf	Huwe1	0.5355707236210729	PPI
Kmt2b	Nanog	0.5355707236210729	PPI
Sall4	Mta1	0.5355707236210729	PPI
Herc2	Carm1	0.5355707236210729	PPI
Herc2	Ank2	0.5355707236210729	PPI
Sall4	Grhl2	0.5355707236210729	PPI
Jun	Cdk6	0.5355707236210729	PPI
Drd2	Dlg4	0.5355707236210729	PPI
Dlg4	Git1	0.5355707236210729	PPI
Dlg4	Tjap1	0.5355707236210729	PPI
Git1	Huwe1	0.5355707236210729	PPI
Mcm3	Herc2	0.5355707236210729	PPI
Mtf2	Eed	0.5355707236210729	PPI
Actn4	Iqcb1	0.5355707236210729	PPI
Fxr1	Ston2	0.5355707236210729	PPI
Fxr1	Tsc1	0.5355707236210729	PPI
Fxr1	Rbp2	0.5355707236210729	PPI
Fxr1	Cdc5l	0.5355707236210729	PPI
Fxr1	Ncor2	0.5355707236210729	PPI
Fxr1	Strap	0.5355707236210729	PPI
Cbx7	Pcgf6	0.5355707236210729	PPI
Smc3	Mecp2	0.5355707236210729	PPI
Aak1	Fxr1	0.5355707236210729	PPI
Stam2	Crk	0.5355707236210729	PPI
Nanog	Rbbp5	0.5355707236210729	PPI
Tal1	Kdm1a	0.5355707236210729	PPI
Nanog	Ehmt2	0.5355707236210729	PPI
Car10	Arrb1	0.5355707236210729	PPI
Actb	Iqcb1	0.5355707236210729	PPI
Wnk2	Tsc1	0.5355707236210729	PPI
Sin3a	Kdm5b	0.5355707236210729	PPI
Dlg4	Ank2	0.5355707236210729	PPI
Dlg4	Tsc1	0.5355707236210729	PPI
Nisch	Tsc1	0.5355707236210729	PPI
Scrib	Tsc1	0.5355707236210729	PPI
Itch	Rnf11	0.5355707236210729	PPI
Smc2	Tsc1	0.5355707236210729	PPI
Agap2	Pkn2	0.5355707236210729	PPI
Agap2	Luzp1	0.5355707236210729	PPI
Agap2	Wasf1	0.5355707236210729	PPI
Wasf1	Tsc1	0.5355707236210729	PPI
Agap2	Ank2	0.5355707236210729	PPI
Wdr91	Huwe1	0.5355707236210729	PPI
Agap2	Myo5a	0.5355707236210729	PPI
Agap2	Sept5	0.5355707236210729	PPI
Edc4	Rc3h1	0.5355707236210729	PPI
Nanog	Bcor	0.5355707236210729	PPI
Actb	Mks1	0.5355707236210729	PPI
Nanog	Pcgf6	0.5355707236210729	PPI
Nanog	Ilf2	0.5355707236210729	PPI
Nanog	Klf5	0.5355707236210729	PPI
Nanog	Rcor2	0.5355707236210729	PPI
Nanog	Sec13	0.5355707236210729	PPI
Sfpq	Tsc1	0.5355707236210729	PPI
Hcn1	Bsn	0.5355707236210729	PPI
Ctbp1	Kdm2b	0.5355707236210729	PPI
Cbl	Shc1	0.5355707236210729	PPI
Fxr1	Srsf1	0.5355707236210729	PPI
Cux1	Herc2	0.5355707236210729	PPI
Herc2	Kif11	0.5355707236210729	PPI
Rbbp4	Sall4	0.5355707236210729	PPI
Fxr1	Cnot1	0.5355707236210729	PPI
Fxr1	Akap8	0.5355707236210729	PPI
Fxr1	Tbk1	0.5355707236210729	PPI
Chd4	Sall4	0.5355707236210729	PPI
Fxr1	Nop56	0.5355707236210729	PPI
Iqcb1	Flnc	0.5355707236210729	PPI
Herc2	Rai1	0.5355707236210729	PPI
Iqcb1	Strn3	0.5355707236210729	PPI
Wdfy2	Foxo1	0.5355707236210729	PPI
Sall4	Tfcp2	0.5355707236210729	PPI
Sall4	Mta3	0.5355707236210729	PPI
Herc2	Fxr1	0.5355707236210729	PPI
Herc2	Kif15	0.5355707236210729	PPI
Herc2	Cnot1	0.5355707236210729	PPI
Brd7	Tnik	0.5355707236210729	PPI
Ctbp1	Tnik	0.5355707236210729	PPI
Rbbp4	Eed	0.5355707236210729	PPI
Rbbp7	Eed	0.5355707236210729	PPI
Sall4	Sall1	0.5355707236210729	PPI
Sall4	Sall2	0.5355707236210729	PPI
Sall4	Mbd3	0.5355707236210729	PPI
Anxa2	Nphp1	0.5355707236210729	PPI
Actn4	Agap2	0.5355707236210729	PPI
Cdc42	Agap2	0.5355707236210729	PPI
Lrrk2	Dvl3	0.5355707236210729	PPI
Fxr1	Akap9	0.5355707236210729	PPI
Fxr1	Ap2b1	0.5355707236210729	PPI
Fxr1	Top3b	0.5355707236210729	PPI
Phf20	Rbbp5	0.5355707236210729	PPI
Kdm2b	Yaf2	0.5355707236210729	PPI
Anxa2	Dysf	0.5355707236210729	PPI
Lmx1b	Sfpq	0.5355707236210729	PPI
Src	Insr	0.5355707236210729	PPI
Grik2	Tnik	0.5355707236210729	PPI
Car10	Arrb2	0.5355707236210729	PPI
Nf1	Agap2	0.5355707236210729	PPI
Mbtd1	Nanog	0.5355707236210729	PPI
Pum1	Nanog	0.5355707236210729	PPI
Cpne2	Grb2	0.5355707236210729	PPI
Lmnb2	Tnik	0.5355707236210729	PPI
Gria2	Tnik	0.5355707236210729	PPI
Lrrk1	Grb2	0.5355707236210729	PPI
Rbbp7	Sall4	0.5355707236210729	PPI
Lrrk2	Bag5	0.5355707236210729	PPI
Myd88	Btk	0.5355707236210729	PPI
Fxr1	Git1	0.5355707236210729	PPI
Enah	Agap2	0.5355707236210729	PPI
Fxr1	Nacc1	0.5355707236210729	PPI
Fxr1	Scrib	0.5355707236210729	PPI
Fxr1	Gsk3b	0.5355707236210729	PPI
Fxr1	Itsn1	0.5355707236210729	PPI
Fxr1	Pcm1	0.5355707236210729	PPI
Fxr1	Ilf3	0.5355707236210729	PPI
Fxr1	Keap1	0.5355707236210729	PPI
Hira	Nanog	0.5355707236210729	PPI
Kdm2b	Bcor	0.5355707236210729	PPI
Nanog	Ep400	0.5355707236210729	PPI
Nanog	Kat8	0.5355707236210729	PPI
Telo2	Mtor	0.5355707236210729	PPI
Hcn1	Tnik	0.5355707236210729	PPI
Hcn1	Pak3	0.5355707236210729	PPI
Gria1	Tnik	0.5355707236210729	PPI
Pde4a	Huwe1	0.5355707236210729	PPI
Src	Akt1	0.5355707236210729	PPI
Foxp2	Tnik	0.5355707236210729	PPI
Creb1	Ncor1	0.5355707236210729	PPI
Herc2	Myh10	0.5355707236210729	PPI
Herc2	Ddx3x	0.5355707236210729	PPI
Xrcc6	Huwe1	0.5355707236210729	PPI
Sall4	Mbd2	0.5355707236210729	PPI
Lmtk3	Fxr1	0.5355707236210729	PPI
Pak3	Fxr1	0.5355707236210729	PPI
Tsc1	Cul3	0.5355707236210729	PPI
Usp9x	Fxr1	0.5355707236210729	PPI
Tnik	Fxr1	0.5355707236210729	PPI
Tnik	Dlg4	0.5355707236210729	PPI
Dlg4	Syne2	0.5355707236210729	PPI
Tnik	Rims1	0.5355707236210729	PPI
Tnik	Nop56	0.5355707236210729	PPI
Avil	Crk	0.5355707236210729	PPI
Becn1	Nrbf2	0.5355707236210729	PPI
Birc6	Rnf41	0.5355707236210729	PPI
Bmi1	Cbx8	0.5355707236210729	PPI
Pkp1	Mks1	0.5355707236210729	PPI
Ntrk2	Dlg4	0.5355707236210729	PPI
Huwe1	Nos1	0.5355707236210729	PPI
Ezh1	Stk38	0.5355707236210729	PPI
Usp9x	Sall4	0.5355707236210729	PPI
Usp9x	Tsc1	0.5355707236210729	PPI
Lzts3	Kalrn	0.5355707236210729	PPI
Fxr1	Rcor2	0.5355707236210729	PPI
Fxr1	Ago1	0.5355707236210729	PPI
Kdm2b	Cbx8	0.5355707236210729	PPI
Kalrn	Pde4d	0.5355707236210729	PPI
Kif3a	Dlg4	0.5355707236210729	PPI
Kalrn	Ank2	0.5355707236210729	PPI
Axin1	Wwtr1	0.5355707236210729	PPI
Map1b	Iqcb1	0.5355707236210729	PPI
Hdac3	Mecp2	0.5355707236210729	PPI
Nedd4	Tsc1	0.5355707236210729	PPI
Wdr5	Sall4	0.5355707236210729	PPI
Nedd4	Fxr1	0.5355707236210729	PPI
Rac1	Tsc1	0.5355707236210729	PPI
Hdac2	Herc2	0.5355707236210729	PPI
Tnik	Huwe1	0.5355707236210729	PPI
Tnik	Dlg2	0.5355707236210729	PPI
Tnik	Strn3	0.5355707236210729	PPI
Tnik	Zmym2	0.5355707236210729	PPI
Tnik	Mpp5	0.5355707236210729	PPI
Bmi1	Kdm2b	0.5355707236210729	PPI
Ptprs	Tsc1	0.5355707236210729	PPI
Fxr1	Myef2	0.5355707236210729	PPI
Fxr1	Ccar2	0.5355707236210729	PPI
Smc1a	Mecp2	0.5355707236210729	PPI
Tnik	Grm5	0.5355707236210729	PPI
Tnik	Herc2	0.5355707236210729	PPI
Tnik	Ubn2	0.5355707236210729	PPI
Tnik	Myo5a	0.5355707236210729	PPI
Tnik	Tsc1	0.5355707236210729	PPI
Tnik	Dclk1	0.5355707236210729	PPI
Ezh2	Tle1	0.5355707236210729	PPI
Ezh2	Stk38	0.5355707236210729	PPI
Cdk5	Tsc1	0.5355707236210729	PPI
Stat1	Usf2	0.5355707236210729	PPI
Kdm1a	Tsc1	0.5355707236210729	PPI
Tsc1	Mink1	0.5355707236210729	PPI
Ubr4	Herc2	0.5355707236210729	PPI
Ring1	Bmi1	0.5355707236210729	PPI
Ring1	Kdm2b	0.5355707236210729	PPI
Hcn1	Gsk3b	0.5355707236210729	PPI
Hcn1	Dscam	0.5355707236210729	PPI
Eps15	Fxr1	0.5355707236210729	PPI
Setx	Ezh2	0.5355707236210729	PPI
Huwe1	Trim3	0.5355707236210729	PPI
Ctcf	Fxr1	0.5355707236210729	PPI
Nsf	Tnik	0.5355707236210729	PPI
Lmna	Nphp1	0.5355707236210729	PPI
Traf6	Ntrk1	0.5355707236210729	PPI
Usp9x	Tnik	0.5355707236210729	PPI
Mib1	Tbk1	0.5355707236210729	PPI
Fxr1	Wdr47	0.5355707236210729	PPI
Fxr1	Ubap2	0.5355707236210729	PPI
Fxr1	Tdrd3	0.5355707236210729	PPI
Atrx	Smc1a	0.5355707236210729	PPI
Flnc	Nphp1	0.5355707236210729	PPI
Chd7	Nanog	0.5355707236210729	PPI
Kalrn	Gria2	0.5355707236210729	PPI
Kalrn	Tnik	0.5355707236210729	PPI
Kalrn	Agap2	0.5355707236210729	PPI
Kalrn	Pkp4	0.5355707236210729	PPI
Tsc1	Trim3	0.5355707236210729	PPI
Kalrn	Trio	0.5355707236210729	PPI
Tpr	Tnik	0.5355707236210729	PPI
Ank3	Tnik	0.5355707236210729	PPI
Zfr	Nanog	0.5355707236210729	PPI
Ntrk2	Plcg1	0.5355707236210729	PPI
Ap2a2	Agap2	0.5355707236210729	PPI
Nedd4	Agap2	0.5355707236210729	PPI
Hdac2	Tnik	0.5355707236210729	PPI
Dlg4	Syne1	0.5355707236210729	PPI
Huwe1	Hook3	0.5355707236210729	PPI
Huwe1	Kank2	0.5355707236210729	PPI
Tanc2	Tnik	0.5355707236210729	PPI
Lzts3	Tnik	0.5355707236210729	PPI
Ptprs	Tnik	0.5355707236210729	PPI
Dok1	Grb2	0.5355707236210729	PPI
Wiz	Tnik	0.5355707236210729	PPI
Setx	Eed	0.5355707236210729	PPI
Otud5	Ubr5	0.5355707236210729	PPI
Insr	Arrb2	0.5355707236210729	PPI
Fxr1	Dido1	0.5355707236210729	PPI
Fxr1	Pak2	0.5355707236210729	PPI
Fxr1	Ccar1	0.5355707236210729	PPI
Fxr1	Ilf2	0.5355707236210729	PPI
Atrx	Smc3	0.5355707236210729	PPI
Akap3	Brap	0.5355707236210729	PPI
Tnik	Hira	0.5355707236210729	PPI
Tnik	Ddx3x	0.5355707236210729	PPI
Tnik	Pcdh8	0.5355707236210729	PPI
Tnik	Lrrc7	0.5355707236210729	PPI
Tnik	Kctd9	0.5355707236210729	PPI
Tnik	Dlg1	0.5355707236210729	PPI
Tnik	Kif2c	0.5355707236210729	PPI
Tnik	Nbea	0.5355707236210729	PPI
Tnik	Ap2b1	0.5355707236210729	PPI
Pkp1	Agap2	0.5355707236210729	PPI
Ezh2	Nanog	0.5355707236210729	PPI
Atm	Telo2	0.5355707236210729	PPI
Ank3	Dlg4	0.5355707236210729	PPI
Kalrn	Dlg2	0.5355707236210729	PPI
Gnai1	Agap2	0.5355707236210729	PPI
Axin1	Lrrk2	0.5355707236210729	PPI
Hcn1	Mpdz	0.5355707236210729	PPI
Hcn1	Dlg1	0.5355707236210729	PPI
Dcx	Tnik	0.5355707236210729	PPI
Rara	Snw1	0.5355707236210729	PPI
Cdk5	Agap2	0.5355707236210729	PPI
Xrcc5	Huwe1	0.5355707236210729	PPI
Dlg3	Tnik	0.5355707236210729	PPI
Rbx1	Cul4a	0.5355707236210729	PPI
Crk	Plec	0.5355707236210729	PPI
Wdr5	Phf20	0.5355707236210729	PPI
Dok2	Src	0.5343257433438889	PPI
Sept7	Hdac6	0.5343257433438889	PPI
Epor	Plcg1	0.5343257433438889	PPI
Cebpa	Foxo1	0.5343257433438889	PPI
Itpr1	Erp44	0.5343257433438889	PPI
Lyn	Efs	0.533921342521537	PPI
Akap1	Siah2	0.5306976540366459	PPI
Map1b	Scn8a	0.528970698621389	PPI
Atf4	Trib3	0.528970698621389	PPI
Whrn	Rpgr	0.528970698621389	PPI
Cspg4	Grip1	0.528970698621389	PPI
Dlg4	Nrcam	0.528970698621389	PPI
Grid2	Gopc	0.528970698621389	PPI
Nrcam	Dlg1	0.528970698621389	PPI
Ifrd1	Sin3b	0.528536186083791	PPI
Fyn	Sphk2	0.527414448038732	PPI
Ssr4	Dlg4	0.527414448038732	PPI
Lamc1	Lamb1	0.527414448038732	PPI
Flt3	Socs6	0.527414448038732	PPI
